日付,時刻,コード,会社名,表題（リンク_TDnet）,表題（リンク_ローカル）,キーワード,ヒットページ数,記述されているページ,分類,URL（生）
20260212,15:30,3986,G-ビーブレイク,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260116535124.pdf"", ""2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260212/3986_1530_G-ビーブレイク_2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(非連結).pdf"", ""2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(非連結)"")",大幅 計画を上 計画を下,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260116535124.pdf
20260212,15:30,401A,R-霞ヶ関ホテル,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557470.pdf"", ""2026年1月期(第1期)の運用状況及び分配金の予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/401A_1530_R-霞ヶ関ホテル_2026年1月期(第1期)の運用状況及び分配金の予想の修正に関するお知らせ.pdf"", ""2026年1月期(第1期)の運用状況及び分配金の予想の修正に関するお知らせ"")",大幅 悪化,1,4,予想の修正,https://www.release.tdnet.info/inbs/140120260212557470.pdf
20260212,15:30,4022,ラサ工,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205548131.pdf"", ""業績予想の修正及び期末配当予想の修正(増配)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/4022_1530_ラサ工_業績予想の修正及び期末配当予想の修正(増配)に関するお知らせ.pdf"", ""業績予想の修正及び期末配当予想の修正(増配)に関するお知らせ"")",上方修正,1,2,予想の修正,https://www.release.tdnet.info/inbs/140120260205548131.pdf
20260212,15:30,4040,南海化学,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553440.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4040_1530_南海化学_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260210553440.pdf
20260212,15:31,4051,GMO-FG,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260204546689.pdf"", ""2026年9月期 第1四半期決算短信〔IFRS〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4051_1531_GMO-FG_2026年9月期 第1四半期決算短信〔IFRS〕(連結).pdf"", ""2026年9月期 第1四半期決算短信〔IFRS〕(連結)"")",想定以上,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260204546689.pdf
20260212,15:30,4055,G-ティアンドエスG,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554494.pdf"", ""2026年9月期 第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4055_1530_G-ティアンドエスG_2026年9月期 第1四半期決算短信〔日本基準〕(連結).pdf"", ""2026年9月期 第1四半期決算短信〔日本基準〕(連結)"")",大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260210554494.pdf
20260212,15:30,4060,G-rakumo,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260122537143.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4060_1530_G-rakumo_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",価格改定 大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260122537143.pdf
20260212,16:00,4068,G-ベイシス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557482.pdf"", ""2026年6月期第2四半期(累計)業績予想と実績値との差異に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/4068_1600_G-ベイシス_2026年6月期第2四半期(累計)業績予想と実績値との差異に関するお知らせ.pdf"", ""2026年6月期第2四半期(累計)業績予想と実績値との差異に関するお知らせ"")",想定以上,1,1,その他,https://www.release.tdnet.info/inbs/140120260212557482.pdf
20260212,15:30,4088,エア・ウォーター,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555904.pdf"", ""特別調査委員会の調査報告書(2026年2月9日時点)の受領に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/4088_1530_エア・ウォーター_特別調査委員会の調査報告書(2026年2月9日時点)の受領に関するお知らせ.pdf"", ""特別調査委員会の調査報告書(2026年2月9日時点)の受領に関するお知らせ"")",想定以上,1,1,その他,https://www.release.tdnet.info/inbs/140120260212555904.pdf
20260212,13:30,4093,東邦アセチレン,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554287.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4093_1330_東邦アセチレン_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",需要が増,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260210554287.pdf
20260212,14:00,4109,ステラケミファ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260127539064.pdf"", ""2026年3月期 第3四半期決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260212/4109_1400_ステラケミファ_2026年3月期 第3四半期決算短信[日本基準](連結).pdf"", ""2026年3月期 第3四半期決算短信[日本基準](連結)"")",価格転嫁,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260127539064.pdf
20260212,14:00,4109,ステラケミファ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556126.pdf"", ""2026年3月期(83期)第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/4109_1400_ステラケミファ_2026年3月期(83期)第3四半期決算説明資料.pdf"", ""2026年3月期(83期)第3四半期決算説明資料"")",価格転嫁,1,3,説明資料,https://www.release.tdnet.info/inbs/140120260212556126.pdf
20260212,15:31,415A,G-GMOTE-HD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557539.pdf"", ""2025年12月期 通期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/415A_1531_G-GMOTE-HD_2025年12月期 通期決算説明資料.pdf"", ""2025年12月期 通期決算説明資料"")",大幅,1,56,説明資料,https://www.release.tdnet.info/inbs/140120260212557539.pdf
20260212,15:30,4165,G-プレイド,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557312.pdf"", ""2026年12月期 第1四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/4165_1530_G-プレイド_2026年12月期 第1四半期 決算説明資料.pdf"", ""2026年12月期 第1四半期 決算説明資料"")",トップシェア,1,56,説明資料,https://www.release.tdnet.info/inbs/140120260212557312.pdf
20260212,12:30,4221,大倉工,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555468.pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4221_1230_大倉工_2025年12月期 決算短信〔日本基準〕(連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(連結)"")",価格改定,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260212555468.pdf
20260212,12:00,4234,サンエー化研,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260126538388.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4234_1200_サンエー化研_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",価格転嫁 大幅 悪化,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260126538388.pdf
20260212,17:00,4258,G-網屋,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557959.pdf"", ""自己株式を活用した第三者割当による第1回無担保転換社債型新株予約権付社債(固定転換価額型)及び第3回新株予約権(固定行使価額型)の発行に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/4258_1700_G-網屋_自己株式を活用した第三者割当による第1回無担保転換社債型新株予約権付社債(固定転換価額型)及び第3回新株予約権(固定行使価額型)の発行に関するお知らせ.pdf"", ""自己株式を活用した第三者割当による第1回無担保転換社債型新株予約権付社債(固定転換価額型)及び第3回新株予約権(固定行使価額型)の発行に関するお知らせ"")",下方修正,1,8,その他,https://www.release.tdnet.info/inbs/140120260212557959.pdf
20260212,15:30,4265,G-IGS,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556708.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4265_1530_G-IGS_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",大幅,1,6,決算短信,https://www.release.tdnet.info/inbs/140120260212556708.pdf
20260212,11:30,4288,アズジェント,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552260.pdf"", ""通期業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/4288_1130_アズジェント_通期業績予想の修正に関するお知らせ.pdf"", ""通期業績予想の修正に関するお知らせ"")",大幅,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260209552260.pdf
20260212,13:00,4337,ぴあ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554931.pdf"", ""2026年3月期 第3四半期決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260212/4337_1300_ぴあ_2026年3月期 第3四半期決算短信[日本基準](連結).pdf"", ""2026年3月期 第3四半期決算短信[日本基準](連結)"")",大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260210554931.pdf
20260212,15:30,4344,ソースネクスト,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260211555214.pdf"", ""特別損失、営業外収益の計上に、並びに連結業績の前期実績との差異に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/4344_1530_ソースネクスト_特別損失、営業外収益の計上に、並びに連結業績の前期実績との差異に関するお知らせ.pdf"", ""特別損失、営業外収益の計上に、並びに連結業績の前期実績との差異に関するお知らせ"")",大幅,1,1,その他,https://www.release.tdnet.info/inbs/140120260211555214.pdf
20260212,11:30,4374,G-ロボペイ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555360.pdf"", ""2025年12月期 決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260212/4374_1130_G-ロボペイ_2025年12月期 決算短信〔日本基準〕(非連結).pdf"", ""2025年12月期 決算短信〔日本基準〕(非連結)"")",需要の回復,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260212555360.pdf
20260212,15:30,4377,G-ワンキャリア,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556194.pdf"", ""2025年12月期 通期決算説明資料(事業計画及び成長可能性に関する事項)"")","=HYPERLINK(""pdf_tmp/20260212/4377_1530_G-ワンキャリア_2025年12月期 通期決算説明資料(事業計画及び成長可能性に関する事項).pdf"", ""2025年12月期 通期決算説明資料(事業計画及び成長可能性に関する事項)"")",悪化,1,8,事業計画,https://www.release.tdnet.info/inbs/140120260212556194.pdf
20260212,15:30,4377,G-ワンキャリア,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556236.pdf"", ""剰余金の配当(増配)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/4377_1530_G-ワンキャリア_剰余金の配当(増配)に関するお知らせ.pdf"", ""剰余金の配当(増配)に関するお知らせ"")",計画を上,1,1,その他,https://www.release.tdnet.info/inbs/140120260212556236.pdf
20260212,15:30,4386,SIGグループ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205548972.pdf"", ""2026年3月期 第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/4386_1530_SIGグループ_2026年3月期 第3四半期決算説明資料.pdf"", ""2026年3月期 第3四半期決算説明資料"")",大幅 計画を上 計画を下,1,7,説明資料,https://www.release.tdnet.info/inbs/140120260205548972.pdf
20260212,15:30,4418,G-JDSC,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556254.pdf"", ""2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4418_1530_G-JDSC_2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(連結).pdf"", ""2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(連結)"")",上方修正,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260212556254.pdf
20260212,15:30,4424,G-Amazia,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556088.pdf"", ""2026年9月期第1四半期 決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/4424_1530_G-Amazia_2026年9月期第1四半期 決算説明資料.pdf"", ""2026年9月期第1四半期 決算説明資料"")",計画を上 計画を下,1,8,説明資料,https://www.release.tdnet.info/inbs/140120260212556088.pdf
20260212,15:30,4424,G-Amazia,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212555983.pdf"", ""2026年9月期第1四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4424_1530_G-Amazia_2026年9月期第1四半期決算短信〔日本基準〕(連結).pdf"", ""2026年9月期第1四半期決算短信〔日本基準〕(連結)"")",大幅,1,11,決算短信,https://www.release.tdnet.info/inbs/140120260212555983.pdf
20260212,15:30,4424,G-Amazia,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556104.pdf"", ""株式会社リーデックスの株式取得(子会社化)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/4424_1530_G-Amazia_株式会社リーデックスの株式取得(子会社化)に関するお知らせ.pdf"", ""株式会社リーデックスの株式取得(子会社化)に関するお知らせ"")",大幅,1,1,その他,https://www.release.tdnet.info/inbs/140120260212556104.pdf
20260212,15:00,4437,G-GDH,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551416.pdf"", ""2026年3月期第3四半期決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260212/4437_1500_G-GDH_2026年3月期第3四半期決算短信[日本基準](連結).pdf"", ""2026年3月期第3四半期決算短信[日本基準](連結)"")",大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260209551416.pdf
20260212,16:00,4444,G-インフォネット,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554828.pdf"", ""2026年3月期第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260212/4444_1600_G-インフォネット_2026年3月期第3四半期決算説明資料.pdf"", ""2026年3月期第3四半期決算説明資料"")",大幅,1,21,説明資料,https://www.release.tdnet.info/inbs/140120260210554828.pdf
20260212,15:30,4477,G-BASE,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212556968.pdf"", ""2025年12月期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260212/4477_1530_G-BASE_2025年12月期決算短信〔日本基準〕(連結).pdf"", ""2025年12月期決算短信〔日本基準〕(連結)"")",大幅,1,21,決算短信,https://www.release.tdnet.info/inbs/140120260212556968.pdf
20260212,15:30,4477,G-BASE,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260212557028.pdf"", ""自己株式取得に係る事項の決定に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260212/4477_1530_G-BASE_自己株式取得に係る事項の決定に関するお知らせ.pdf"", ""自己株式取得に係る事項の決定に関するお知らせ"")",大幅,1,1,その他,https://www.release.tdnet.info/inbs/140120260212557028.pdf
